stim_ending_t,visbility,soundvolume,Opening_text,Source.Name,m,sd,coefVar
3.5,0,1,Now focus on the Image,001_visual_demo1.csv,3.49909071,0.643027097,0.18376977
3.5,0,1,Now focus on the Image,002_visual_demo1.csv,3.228130977,0.692735979,0.214593517
3.5,0,1,Now focus on the Image,003_visual_demo1.csv,2.678646622,0.450494883,0.168180035
3.5,0,1,Now focus on the Image,003demo_visual_demo1.csv,2.169107339,0.527853168,0.243350413
3.5,0,1,Now focus on the Image,004_visual_demo1.csv,2.504225632,0.53433989,0.213375298
3.5,0,1,Now focus on the Image,005_visual_demo1.csv,2.768351173,0.727791343,0.262897045
3.5,0,1,Now focus on the Image,006_visual_demo1.csv,2.035003149,0.518209471,0.254647995
3.5,0,1,Now focus on the Image,007_visual_demo1.csv,3.180232639,0.9207387,0.289519291
3.5,0,1,Now focus on the Image,008_visual_demo1.csv,3.376882797,1.693648289,0.501541922
3.5,0,1,Now focus on the Image,009_visual_demo1.csv,3.307728052,0.45960719,0.138949509
3.5,0,1,Now focus on the Image,010_visual_demo1.csv,2.618171122,0.469572469,0.179351328
3.5,0,1,Now focus on the Image,011_visual_demo1.csv,2.4852187,0.88877293,0.357623629
3.5,0,1,Now focus on the Image,012_visual_demo1.csv,2.61898678,0.686851212,0.262258373
3.5,0,1,Now focus on the Image,013_visual_demo1.csv,2.795745029,0.739198498,0.264401256
3.5,0,1,Now focus on the Image,014_visual_demo1.csv,2.717194335,0.571802463,0.21043856
3.5,0,1,Now focus on the Image,015_visual_demo1.csv,3.128057823,0.723952848,0.231438448
3.5,0,1,Now focus on the Image,016_visual_demo1.csv,2.033193868,0.717915542,0.353097436
3.5,0,1,Now focus on the Image,017_visual_demo1.csv,3.48882974,0.568510087,0.162951514
3.5,0,1,Now focus on the Image,019_visual_demo1.csv,3.813096296,0.422898743,0.110906914
3.5,0,1,Now focus on the Image,020_visual_demo1.csv,3.394289922,0.387370654,0.11412421
3.5,0,1,Now focus on the Image,021_visual_demo1.csv,2.19427258,0.643551805,0.293287083
3.5,0,1,Now focus on the Sound,001_visual_demo1.csv,3.484123979,0.602597339,0.172955194
3.5,0,1,Now focus on the Sound,002_visual_demo1.csv,3.096870898,0.495408116,0.159970542
3.5,0,1,Now focus on the Sound,003_visual_demo1.csv,2.945870311,0.348832008,0.118413905
3.5,0,1,Now focus on the Sound,003demo_visual_demo1.csv,2.186880915,0.478439819,0.218777262
3.5,0,1,Now focus on the Sound,004_visual_demo1.csv,2.761612043,0.342266769,0.12393731
3.5,0,1,Now focus on the Sound,005_visual_demo1.csv,2.910443429,0.534602342,0.183684155
3.5,0,1,Now focus on the Sound,006_visual_demo1.csv,2.381580457,0.761633601,0.319801751
3.5,0,1,Now focus on the Sound,007_visual_demo1.csv,2.966463925,0.677205123,0.228286991
3.5,0,1,Now focus on the Sound,008_visual_demo1.csv,4.174690832,1.714086177,0.410589968
3.5,0,1,Now focus on the Sound,009_visual_demo1.csv,3.694469443,0.481302283,0.130276428
3.5,0,1,Now focus on the Sound,010_visual_demo1.csv,2.626912284,0.79550371,0.302828425
3.5,0,1,Now focus on the Sound,011_visual_demo1.csv,2.666916395,0.28626413,0.107338996
3.5,0,1,Now focus on the Sound,012_visual_demo1.csv,2.634713034,0.505785859,0.191969999
3.5,0,1,Now focus on the Sound,013_visual_demo1.csv,3.18814897,0.355681071,0.111563504
3.5,0,1,Now focus on the Sound,014_visual_demo1.csv,3.213752639,0.609491042,0.189650888
3.5,0,1,Now focus on the Sound,015_visual_demo1.csv,2.789391238,0.148587396,0.053268754
3.5,0,1,Now focus on the Sound,016_visual_demo1.csv,3.15380945,1.280296403,0.405952364
3.5,0,1,Now focus on the Sound,017_visual_demo1.csv,3.185167717,0.638979127,0.200610826
3.5,0,1,Now focus on the Sound,019_visual_demo1.csv,3.376945867,1.414431326,0.418849274
3.5,0,1,Now focus on the Sound,020_visual_demo1.csv,3.841596499,0.499206412,0.129947644
3.5,0,1,Now focus on the Sound,021_visual_demo1.csv,2.29156027,0.759458625,0.331415514
3.5,1,0,Now focus on the Image,001_visual_demo1.csv,3.971669064,1.223079477,0.307951004
3.5,1,0,Now focus on the Image,002_visual_demo1.csv,3.443065616,0.639620794,0.185770725
3.5,1,0,Now focus on the Image,003_visual_demo1.csv,2.559176087,0.301517965,0.117818374
3.5,1,0,Now focus on the Image,003demo_visual_demo1.csv,1.698293504,0.493151721,0.290380738
3.5,1,0,Now focus on the Image,004_visual_demo1.csv,2.391495109,0.335414989,0.140253262
3.5,1,0,Now focus on the Image,005_visual_demo1.csv,1.901305976,0.669528241,0.352141238
3.5,1,0,Now focus on the Image,006_visual_demo1.csv,1.939789349,0.379412381,0.19559463
3.5,1,0,Now focus on the Image,007_visual_demo1.csv,3.0100411,0.31765883,0.105533054
3.5,1,0,Now focus on the Image,008_visual_demo1.csv,3.044442729,0.713208075,0.234265558
3.5,1,0,Now focus on the Image,009_visual_demo1.csv,3.454384265,0.438039385,0.126806791
3.5,1,0,Now focus on the Image,010_visual_demo1.csv,1.985202619,0.503390268,0.253571229
3.5,1,0,Now focus on the Image,011_visual_demo1.csv,2.781111865,0.33836023,0.121663653
3.5,1,0,Now focus on the Image,012_visual_demo1.csv,3.022659061,0.588663369,0.194750171
3.5,1,0,Now focus on the Image,013_visual_demo1.csv,2.293899986,0.413268953,0.18015997
3.5,1,0,Now focus on the Image,014_visual_demo1.csv,2.675875456,0.492211351,0.183944043
3.5,1,0,Now focus on the Image,015_visual_demo1.csv,2.703527632,0.172390998,0.063765207
3.5,1,0,Now focus on the Image,016_visual_demo1.csv,1.598754416,0.403403647,0.252323711
3.5,1,0,Now focus on the Image,017_visual_demo1.csv,3.552030267,0.593359599,0.167048013
3.5,1,0,Now focus on the Image,019_visual_demo1.csv,3.325554172,0.396781271,0.119312828
3.5,1,0,Now focus on the Image,020_visual_demo1.csv,3.906006514,0.475370391,0.121702406
3.5,1,0,Now focus on the Image,021_visual_demo1.csv,1.99291936,0.464616578,0.233133657
3.5,1,0,Now focus on the Sound,001_visual_demo1.csv,3.599843386,0.615357092,0.170939962
3.5,1,0,Now focus on the Sound,002_visual_demo1.csv,3.29224757,0.375621034,0.114092584
3.5,1,0,Now focus on the Sound,003_visual_demo1.csv,2.944115011,0.510264152,0.17331665
3.5,1,0,Now focus on the Sound,003demo_visual_demo1.csv,2.440205456,0.292971076,0.120060004
3.5,1,0,Now focus on the Sound,004_visual_demo1.csv,2.843670559,0.387788595,0.13636903
3.5,1,0,Now focus on the Sound,005_visual_demo1.csv,2.479417673,0.547836479,0.220953688
3.5,1,0,Now focus on the Sound,006_visual_demo1.csv,1.946782552,0.399766744,0.205347404
3.5,1,0,Now focus on the Sound,007_visual_demo1.csv,3.277129662,0.554078392,0.169074297
3.5,1,0,Now focus on the Sound,008_visual_demo1.csv,2.92484066,0.510400918,0.174505547
3.5,1,0,Now focus on the Sound,009_visual_demo1.csv,4.079522965,0.529139257,0.12970616
3.5,1,0,Now focus on the Sound,010_visual_demo1.csv,2.545027112,0.385457535,0.151455178
3.5,1,0,Now focus on the Sound,011_visual_demo1.csv,2.748496484,0.286431056,0.104213725
3.5,1,0,Now focus on the Sound,012_visual_demo1.csv,2.937336125,0.325951126,0.110968276
3.5,1,0,Now focus on the Sound,013_visual_demo1.csv,3.07571449,0.795386052,0.258602043
3.5,1,0,Now focus on the Sound,014_visual_demo1.csv,3.083108022,0.297933468,0.096634132
3.5,1,0,Now focus on the Sound,015_visual_demo1.csv,2.73780954,0.269636772,0.098486315
3.5,1,0,Now focus on the Sound,016_visual_demo1.csv,2.122212942,0.395516448,0.186369822
3.5,1,0,Now focus on the Sound,017_visual_demo1.csv,3.453631922,0.746032808,0.216013989
3.5,1,0,Now focus on the Sound,019_visual_demo1.csv,3.087211338,0.817299749,0.26473722
3.5,1,0,Now focus on the Sound,020_visual_demo1.csv,4.044593923,1.110081196,0.274460482
3.5,1,0,Now focus on the Sound,021_visual_demo1.csv,2.08217288,0.45012316,0.216179533
